1aJLarRNN39tvrOUnNCGqjNUpufbF3CBD,001 - Prologo - 1555.mp3,Marco Meacci,2019-03-06T19:35:57.219Z,3698620,https://drive.google.com/uc?id=1aJLarRNN39tvrOUnNCGqjNUpufbF3CBD&export=download
11MexXSXsWzlnXlREyXKVARxVNyCUv7Cz,083 - Lettera - 30 giugno 1535.mp3,Marco Meacci,2019-03-06T22:14:39.544Z,9683387,https://drive.google.com/uc?id=11MexXSXsWzlnXlREyXKVARxVNyCUv7Cz&export=download
1sbTRqGd7JHLPlAC145-HjEG34D_srnrY,084 - Capitolo 40 - 28 maggio 1538.mp3,Marco Meacci,2019-03-06T22:17:18.371Z,11491065,https://drive.google.com/uc?id=1sbTRqGd7JHLPlAC145-HjEG34D_srnrY&export=download
1VX45igaW9mp-w187wRxg8ExKJNfm1YNy,085 - Capitolo 41 - 29 maggio 1538.mp3,Marco Meacci,2019-03-06T22:21:13.084Z,18319264,https://drive.google.com/uc?id=1VX45igaW9mp-w187wRxg8ExKJNfm1YNy&export=download
1ZytafrGRYKBhuHuUk6gTAiWp1dgPV-9S,086 - Capitolo 42 - 30 maggio 1538.mp3,Marco Meacci,2019-03-06T22:25:59.120Z,24243418,https://drive.google.com/uc?id=1ZytafrGRYKBhuHuUk6gTAiWp1dgPV-9S&export=download
1FeQf7OfjXauqHrJ3zPHIaV8wkpqFHbv5,087 - Capitolo 43 - 2 giugno 1538.mp3,Marco Meacci,2019-03-06T22:28:30.962Z,12995717,https://drive.google.com/uc?id=1FeQf7OfjXauqHrJ3zPHIaV8wkpqFHbv5&export=download
1mXCJdHy_DDaFcwfP-cWRJ3TLgDY8hKs6,088 - Lettera - 1 maggio 1541.mp3,Marco Meacci,2019-03-06T22:30:13.740Z,7723158,https://drive.google.com/uc?id=1mXCJdHy_DDaFcwfP-cWRJ3TLgDY8hKs6&export=download
1W_E8ekMCeNnZBmkXAm9XI7lfjDcN7IXH,089 - Lettera - 18 novembre 1541.mp3,Marco Meacci,2019-03-06T22:31:42.514Z,7587324,https://drive.google.com/uc?id=1W_E8ekMCeNnZBmkXAm9XI7lfjDcN7IXH&export=download
1iv8MuWe_Nn8SPP_R7gaRYeAA0gDciIA_,090 - Lettera - 27 giugno 1543.mp3,Marco Meacci,2019-03-06T22:32:12.490Z,2499087,https://drive.google.com/uc?id=1iv8MuWe_Nn8SPP_R7gaRYeAA0gDciIA_&export=download
1ZucIy4T6N5tGFgm9rQ_O7fMbhycESZio,091 - Lettera Fugger - 6 maggio 1544.mp3,Marco Meacci,2019-03-06T22:33:41.374Z,7643335,https://drive.google.com/uc?id=1ZucIy4T6N5tGFgm9rQ_O7fMbhycESZio&export=download
1kHDsmxH5vy013WbX-VHICd7zPL_NUntI,092 - Capitolo 1 - martedì grasso 1545.mp3,Marco Meacci,2019-03-06T22:35:31.418Z,9283449,https://drive.google.com/uc?id=1kHDsmxH5vy013WbX-VHICd7zPL_NUntI&export=download
1_f87BNb0JQQApTy8K75tPl1oImCc-9wu,093 - Capitolo 2 - le ceneri 1545.mp3,Marco Meacci,2019-03-06T22:36:53.563Z,7064876,https://drive.google.com/uc?id=1_f87BNb0JQQApTy8K75tPl1oImCc-9wu&export=download
1_FMwPmDNF77bcdjn4dFlvyv_szbRUcrq,094 - Capitolo 3 - 18 marzo 1545.mp3,Marco Meacci,2019-03-06T22:37:54.182Z,4995141,https://drive.google.com/uc?id=1_FMwPmDNF77bcdjn4dFlvyv_szbRUcrq&export=download
16FgaFgvoFelnxKUX6udiviZ1sipSBNYP,095 - Capitolo 4 - 28 marzo 1545.mp3,Marco Meacci,2019-03-06T22:41:06.397Z,16379096,https://drive.google.com/uc?id=16FgaFgvoFelnxKUX6udiviZ1sipSBNYP&export=download
1S2XiQxpNgqcqXCqhEqLUmVmIvNS4jCmE,096 - Capitolo 5 - 28 aprile 1545.mp3,Marco Meacci,2019-03-06T22:42:44.675Z,7331116,https://drive.google.com/uc?id=1S2XiQxpNgqcqXCqhEqLUmVmIvNS4jCmE&export=download
1dYurm3deTSRJZmjGwjlC8XdwPmXNTmgT,097 - Lettera - 13 maggio 1545.mp3,Marco Meacci,2019-03-06T22:43:12.282Z,2179348,https://drive.google.com/uc?id=1dYurm3deTSRJZmjGwjlC8XdwPmXNTmgT&export=download
1cW5ME5Cv24cZlJ6EF-t7zvDcjfnx2d9h,098 - Diario di Q - 13 maggio 1545.mp3,Marco Meacci,2019-03-06T22:44:31.438Z,5971078,https://drive.google.com/uc?id=1cW5ME5Cv24cZlJ6EF-t7zvDcjfnx2d9h&export=download
1fKiDSVbbPPupnHPoUfnncmir2nu_-349,099 - Capitolo 6 - 17 maggio 1545.mp3,Marco Meacci,2019-03-06T22:45:29.870Z,4211469,https://drive.google.com/uc?id=1fKiDSVbbPPupnHPoUfnncmir2nu_-349&export=download
1fRx27m1GsuWBjnCXQLbAtsF-usC3FPJk,100 - Capitolo 7 - 29 maggio 1545.mp3,Marco Meacci,2019-03-06T22:48:13.440Z,12934695,https://drive.google.com/uc?id=1fRx27m1GsuWBjnCXQLbAtsF-usC3FPJk&export=download
14PPcTleIe3d62PT-2hCrtNIQr6dOa7mE,101 - Capitolo 8 - 1 giugno 1545.mp3,Marco Meacci,2019-03-06T22:49:14.377Z,4547089,https://drive.google.com/uc?id=14PPcTleIe3d62PT-2hCrtNIQr6dOa7mE&export=download
1II4f1QLVgJcaF0El7YKXkiBBO2iqDt7v,102 - Capitolo 9 - 12 giugno 1545.mp3,Marco Meacci,2019-03-06T22:50:04.900Z,3459142,https://drive.google.com/uc?id=1II4f1QLVgJcaF0El7YKXkiBBO2iqDt7v&export=download
18fScfd63rgCc9UCHkp3aYt0o_RqoIOvG,103 - Capitolo 10 - 20 giugno 1545.mp3,Marco Meacci,2019-03-06T22:51:48.568Z,7939248,https://drive.google.com/uc?id=18fScfd63rgCc9UCHkp3aYt0o_RqoIOvG&export=download
1ysaWRBAaqSi7wdSGtOxlMSmVvw3yCkk8,104 - Capitolo 11 - 10 luglio 1545.mp3,Marco Meacci,2019-03-06T22:53:25.398Z,7379182,https://drive.google.com/uc?id=1ysaWRBAaqSi7wdSGtOxlMSmVvw3yCkk8&export=download
1aNj094wqwVMoiNqM8-OgbbGMP_tx3nRM,105 - Capitolo 12 - 28 febbraio 1546.mp3,Marco Meacci,2019-03-06T22:55:40.128Z,10274388,https://drive.google.com/uc?id=1aNj094wqwVMoiNqM8-OgbbGMP_tx3nRM&export=download
1ZAFTogt_DEkbPDwTgXZ-Dv1VzqhvGrUi,106 - Capitolo 13 -  6 marzo 1546.mp3,Marco Meacci,2019-03-06T22:56:42.394Z,4619815,https://drive.google.com/uc?id=1ZAFTogt_DEkbPDwTgXZ-Dv1VzqhvGrUi&export=download
1CW5BbV07NANFGy2C7GxkTZMKHpnaqmgf,107 - Capitolo 14 -  6 marzo 1546.mp3,Marco Meacci,2019-03-06T22:59:40.052Z,14019299,https://drive.google.com/uc?id=1CW5BbV07NANFGy2C7GxkTZMKHpnaqmgf&export=download
16Y7HAe1wQHxYeZQnBTTkkd4zCaCyuhjE,108 - Lettera - 27 luglio 1546.mp3,Marco Meacci,2019-03-06T23:00:33.445Z,3219230,https://drive.google.com/uc?id=16Y7HAe1wQHxYeZQnBTTkkd4zCaCyuhjE&export=download
1V6kegGD4l4okgYIlEkJtnMeP-BMQM6xt,109 - Diario di Q - 27 luglio 1546.mp3,Marco Meacci,2019-03-06T23:01:28.662Z,3651404,https://drive.google.com/uc?id=1V6kegGD4l4okgYIlEkJtnMeP-BMQM6xt&export=download
1fcZobcGicLfPvrtbnXbNvBEQndaKlbE3,110 - Capitolo 15 - 28 luglio 1546.mp3,Marco Meacci,2019-03-06T23:02:52.056Z,6022905,https://drive.google.com/uc?id=1fcZobcGicLfPvrtbnXbNvBEQndaKlbE3&export=download
1Phn_s5qe7ynsFdB8JN4Z3Kq71JDzsarB,111 - Capitolo 16 - 1 agosto 1546.mp3,Marco Meacci,2019-03-06T23:05:40.083Z,12003064,https://drive.google.com/uc?id=1Phn_s5qe7ynsFdB8JN4Z3Kq71JDzsarB&export=download
1GsB8SSzYuJNxf-MTUOD_j8AWyaaqyvEC,112 - Capitolo 17 - 7 ottobre 1546.mp3,Marco Meacci,2019-03-06T23:07:47.766Z,10081706,https://drive.google.com/uc?id=1GsB8SSzYuJNxf-MTUOD_j8AWyaaqyvEC&export=download
1T8Yqr5-gDXAr4ltZb5M2I0gbhI2qs7jN,113 - Capitolo 18 - 8 ottobre 1546.mp3,Marco Meacci,2019-03-06T23:09:43.956Z,9119982,https://drive.google.com/uc?id=1T8Yqr5-gDXAr4ltZb5M2I0gbhI2qs7jN&export=download
15WQ8AfpKpPNx9l7DloK8jD8R0jH5-EZR,114 - Lettera - 1 gennaio 1547.mp3,Marco Meacci,2019-03-06T23:10:15.731Z,2355309,https://drive.google.com/uc?id=15WQ8AfpKpPNx9l7DloK8jD8R0jH5-EZR&export=download
1YoIu4qwMXOQ_b0z9zN6ckFthiHAHZlU9,115 - Diario di Q - 14 gennaio 1547.mp3,Marco Meacci,2019-03-06T23:10:41.491Z,1891379,https://drive.google.com/uc?id=1YoIu4qwMXOQ_b0z9zN6ckFthiHAHZlU9&export=download
1krtUFdv_zmJ2xCpQXSoX1oeyg1kN78Ih,116 - Capitolo 19 - 22 gennaio 1547.mp3,Marco Meacci,2019-03-06T23:11:21.305Z,2931262,https://drive.google.com/uc?id=1krtUFdv_zmJ2xCpQXSoX1oeyg1kN78Ih&export=download
1UBtNpFbZiZfnFAqajAqy3OgcCIQCk4Cc,117 - Capitolo 20 - 30 gennaio 1547.mp3,Marco Meacci,2019-03-06T23:12:56.118Z,7139275,https://drive.google.com/uc?id=1UBtNpFbZiZfnFAqajAqy3OgcCIQCk4Cc&export=download
15CLgwROML8t5cmEhF1gWgcGGh-T43oOg,118 - Capitolo 21 - 4 febbraio 1547.mp3,Marco Meacci,2019-03-06T23:14:01.272Z,5218334,https://drive.google.com/uc?id=15CLgwROML8t5cmEhF1gWgcGGh-T43oOg&export=download
1IBBe0zarC7sYQeJl_s4FF_nZmx-vrk6t,119 - Capitolo 22 - 11 febbraio 1547.mp3,Marco Meacci,2019-03-06T23:14:53.656Z,4003328,https://drive.google.com/uc?id=1IBBe0zarC7sYQeJl_s4FF_nZmx-vrk6t&export=download
19ISD_xV_oNsUD7vtaTz__fM7JHmKoL9a,120 - Capitolo 23 - 12 febbraio 1547.mp3,Marco Meacci,2019-03-06T23:15:38.428Z,3507210,https://drive.google.com/uc?id=19ISD_xV_oNsUD7vtaTz__fM7JHmKoL9a&export=download
1jPXoMIsClbGYMCSGBuXXnhX3In9R1mJZ,121 - Diario di Q - 5 aprile 1547.mp3,Marco Meacci,2019-03-06T23:15:58.803Z,1443325,https://drive.google.com/uc?id=1jPXoMIsClbGYMCSGBuXXnhX3In9R1mJZ&export=download
1kh1p4vIiYAP0OdHZ8HCXRX7UcXzkNgLB,122 - Capitolo 24 - 10 aprile 1547.mp3,Marco Meacci,2019-03-06T23:16:41.554Z,3187062,https://drive.google.com/uc?id=1kh1p4vIiYAP0OdHZ8HCXRX7UcXzkNgLB&export=download
1akRJjtO7NlZ1yNK1DMIO4LjuZw640gUX,123 - Diario di Q - 2 maggio 1547.mp3,Marco Meacci,2019-03-06T23:18:04.708Z,6147038,https://drive.google.com/uc?id=1akRJjtO7NlZ1yNK1DMIO4LjuZw640gUX&export=download
1N9M4MjvHbhi8WlTH9gBqx-ePbUz0cMIN,124 - Lettera - 15 giugno 1547.mp3,Marco Meacci,2019-03-06T23:19:36.725Z,7299348,https://drive.google.com/uc?id=1N9M4MjvHbhi8WlTH9gBqx-ePbUz0cMIN&export=download
13KAa0hMpw4Ea9zU3QNRtuWi8VsAuD3yc,125 - Lettera - 20 settembre 1547.mp3,Marco Meacci,2019-03-06T23:20:30.614Z,4275416,https://drive.google.com/uc?id=13KAa0hMpw4Ea9zU3QNRtuWi8VsAuD3yc&export=download
1G0BD2J9l2bUaQPXiBlDmzIL4bSne5Jqz,126 - Capitolo 25 - 2 gennaio 1548.mp3,Marco Meacci,2019-03-06T23:21:18.459Z,3155287,https://drive.google.com/uc?id=1G0BD2J9l2bUaQPXiBlDmzIL4bSne5Jqz&export=download
1KperV1e4ItPQf3ge7SC2QAFGx1ZfKfWk,127 - Capitolo 26 - 26 febbraio 1548.mp3,Marco Meacci,2019-03-06T23:23:28.403Z,10227158,https://drive.google.com/uc?id=1KperV1e4ItPQf3ge7SC2QAFGx1ZfKfWk&export=download
1h3MoFG6CcEjf5ODQnnpKpWcUwb8Y4HxL,128 - Diario di Q - 26 febbraio 1548.mp3,Marco Meacci,2019-03-06T23:24:15.614Z,3379315,https://drive.google.com/uc?id=1h3MoFG6CcEjf5ODQnnpKpWcUwb8Y4HxL&export=download
1wIrkXfWKL7eYJuwC3cRbzDfKZRO8Hbpm,129 - Diario di Q - 4 maggio 1548.mp3,Marco Meacci,2019-03-06T23:24:59.998Z,3299064,https://drive.google.com/uc?id=1wIrkXfWKL7eYJuwC3cRbzDfKZRO8Hbpm&export=download
1yQaC14pGzpLbIdnQdfr8zXsc--ydpb53,130 - Diario di Q - 10 agosto 1548.mp3,Marco Meacci,2019-03-06T23:25:38.686Z,2931261,https://drive.google.com/uc?id=1yQaC14pGzpLbIdnQdfr8zXsc--ydpb53&export=download
1nFhIBgtZkIz_gQkwtEXol6pfRqsQ6i_7,131 - Capitolo 27 - 30 agosto 1548.mp3,Marco Meacci,2019-03-06T23:26:30.123Z,3907195,https://drive.google.com/uc?id=1nFhIBgtZkIz_gQkwtEXol6pfRqsQ6i_7&export=download
1bvZUXSeU4QtmZnNeOXMkYcKw01IBnAxB,132 - Diario di Q - 28 settembre 1548.mp3,Marco Meacci,2019-03-06T23:27:10.340Z,3043277,https://drive.google.com/uc?id=1bvZUXSeU4QtmZnNeOXMkYcKw01IBnAxB&export=download
114ZCaNq2S_66apZ-RNPBPoc85gxTnfAO,133 - Capitolo 28 - 18 ottobre 1548.mp3,Marco Meacci,2019-03-06T23:28:23.837Z,5187405,https://drive.google.com/uc?id=114ZCaNq2S_66apZ-RNPBPoc85gxTnfAO&export=download
1WJa8rynRVTDn5v16qaL_RHYAY44ysyxs,134 - Diario di Q - 5 novembre 1548.mp3,Marco Meacci,2019-03-06T23:28:51.524Z,2099105,https://drive.google.com/uc?id=1WJa8rynRVTDn5v16qaL_RHYAY44ysyxs&export=download
1cexDgP609SJrOpUbnT4rcjvuYXcGCx_a,135 - Capitolo 29 - 11 novembre 1548.mp3,Marco Meacci,2019-03-06T23:30:11.384Z,5907132,https://drive.google.com/uc?id=1cexDgP609SJrOpUbnT4rcjvuYXcGCx_a&export=download
1szm3DkQCu7gURW6I9LJdOMtumVt2ccGZ,136 - Diario di Q - 14 novembre 1548.mp3,Marco Meacci,2019-03-06T23:30:33.606Z,1555341,https://drive.google.com/uc?id=1szm3DkQCu7gURW6I9LJdOMtumVt2ccGZ&export=download
1S-GfiHZinleANgv-owkf3csDRLs-64zM,137 - Capitolo 30 - 16 novembre 1548.mp3,Marco Meacci,2019-03-06T23:31:26.786Z,4004164,https://drive.google.com/uc?id=1S-GfiHZinleANgv-owkf3csDRLs-64zM&export=download
1IL0lI4kZkzyUrMmaQCCOe7YPg1B02YkU,138 - Diario di Q - 16 novembre 1548.mp3,Marco Meacci,2019-03-06T23:32:02.861Z,2435149,https://drive.google.com/uc?id=1IL0lI4kZkzyUrMmaQCCOe7YPg1B02YkU&export=download
17tnyYZdw0rAnErbVZ_lw4mlWPhsWxtOr,139 - Capitolo 31 - 2 aprile 1549.mp3,Marco Meacci,2019-03-06T23:35:12.734Z,14726904,https://drive.google.com/uc?id=17tnyYZdw0rAnErbVZ_lw4mlWPhsWxtOr&export=download
18Tk9mnDm58OvBp0kEY6IZjHbVepzDC5t,140 - Diario di Q - 25 giugno 1549.mp3,Marco Meacci,2019-03-06T23:37:20.134Z,9434706,https://drive.google.com/uc?id=18Tk9mnDm58OvBp0kEY6IZjHbVepzDC5t&export=download
1JUkG_I06t6uVts2UljF9qi4s9M-HdNCC,141- Capitolo 32 - 21 marzo 1550.mp3,Marco Meacci,2019-03-06T23:40:24.830Z,13008673,https://drive.google.com/uc?id=1JUkG_I06t6uVts2UljF9qi4s9M-HdNCC&export=download
1s2PdoONOWc6EnG_nIhxhG6toSqbBS8r4,142 - Diario di Q - 17 aprile 1550.mp3,Marco Meacci,2019-03-06T23:41:55.967Z,6307117,https://drive.google.com/uc?id=1s2PdoONOWc6EnG_nIhxhG6toSqbBS8r4&export=download
1jbF5oRAE4UKp7-JlObutA-PSaKGbNQcb,143 - Diario di Q - 23 giugno 1550.mp3,Marco Meacci,2019-03-06T23:42:50.663Z,2819247,https://drive.google.com/uc?id=1jbF5oRAE4UKp7-JlObutA-PSaKGbNQcb&export=download
1fbeNxfm5XNgMRrN-P4C9YaG3dyNlTopa,144 - Capitolo 33 - 2 settembre 1550.mp3,Marco Meacci,2019-03-06T23:43:28.214Z,2755302,https://drive.google.com/uc?id=1fbeNxfm5XNgMRrN-P4C9YaG3dyNlTopa&export=download
1nCip1n17evvu7h_QpRMH2W4DG8YkZQcy,145 - Diario di Q - 3 settembre 1550.mp3,Marco Meacci,2019-03-06T23:44:53.266Z,4814169,https://drive.google.com/uc?id=1nCip1n17evvu7h_QpRMH2W4DG8YkZQcy&export=download
1ID5KLi2g3kkfo9GPeQu4CPiAEqhl3H4n,146 - Diario di Q - 7 settembre 1550.mp3,Marco Meacci,2019-03-06T23:45:39.721Z,3011093,https://drive.google.com/uc?id=1ID5KLi2g3kkfo9GPeQu4CPiAEqhl3H4n&export=download
1dZYeo2Th9i8l0m7_vsessGvPtq9COCwM,147 - Capitolo 34 - 10 settembre 1550.mp3,Marco Meacci,2019-03-06T23:46:41.007Z,3923081,https://drive.google.com/uc?id=1dZYeo2Th9i8l0m7_vsessGvPtq9COCwM&export=download
11PaZp5aJNwmTmBQsPODfIqftwTmi-nra,148 - Diario di Q - 15 settembre 1550.mp3,Marco Meacci,2019-03-06T23:48:10.967Z,5747055,https://drive.google.com/uc?id=11PaZp5aJNwmTmBQsPODfIqftwTmi-nra&export=download
1VyI4hhPXNpGnj6toq7qD9vwdRyYGzX9d,149 - Capitolo 35 - 9 ottobre 1550.mp3,Marco Meacci,2019-03-06T23:49:27.815Z,5123039,https://drive.google.com/uc?id=1VyI4hhPXNpGnj6toq7qD9vwdRyYGzX9d&export=download
1JjWHQCBLLuxDS-5ju64cFS0n9jd8a8YS,150 - Diario di Q - 1 novembre 1550.mp3,Marco Meacci,2019-03-06T23:50:39.299Z,4947079,https://drive.google.com/uc?id=1JjWHQCBLLuxDS-5ju64cFS0n9jd8a8YS&export=download
16zfD-xtl-hCx-4yVsfKkW4Y8YXMP39JX,151 - Capitolo 36 - 5 febbraio 1551.mp3,Marco Meacci,2019-03-06T23:51:49.426Z,4787418,https://drive.google.com/uc?id=16zfD-xtl-hCx-4yVsfKkW4Y8YXMP39JX&export=download
1ntWyafJDuEhHR2guMSqLgqyPQWEorFQV,152 - Diario di Q - 24 febbraio 1551.mp3,Marco Meacci,2019-03-06T23:52:50.944Z,3891315,https://drive.google.com/uc?id=1ntWyafJDuEhHR2guMSqLgqyPQWEorFQV&export=download
1zpqMG-jQYJcDDaLgTxIKQTiVecsEdYOh,153 - Lettera - 22 marzo 1551.mp3,Marco Meacci,2019-03-06T23:53:55.504Z,3907190,https://drive.google.com/uc?id=1zpqMG-jQYJcDDaLgTxIKQTiVecsEdYOh&export=download
1UAGvW3np3tvPxyzMj7mF0Prbr_2m4NT8,154 - Diario di Q - 2 aprile 1551.mp3,Marco Meacci,2019-03-06T23:55:01.892Z,4627338,https://drive.google.com/uc?id=1UAGvW3np3tvPxyzMj7mF0Prbr_2m4NT8&export=download
1wS7mTXfHlEvjqu18Wi5m66O6AjhYVufp,155 - Capitolo 37 - 11 settembre 1551.mp3,Marco Meacci,2019-03-06T23:56:00.614Z,3187055,https://drive.google.com/uc?id=1wS7mTXfHlEvjqu18Wi5m66O6AjhYVufp&export=download
1adRGWv9oW2QhPperEpQzwLZ-Xe77Sr94,156 - Capitolo 38 - 2 ottobre 1551.mp3,Marco Meacci,2019-03-06T23:56:28.432Z,2051038,https://drive.google.com/uc?id=1adRGWv9oW2QhPperEpQzwLZ-Xe77Sr94&export=download
1EGg0-jiuNCqfM26p1RlThuvntbzgj_-s,157 - Capitolo 39 - 6 ottobre 1551.mp3,Marco Meacci,2019-03-06T23:57:46.673Z,4257445,https://drive.google.com/uc?id=1EGg0-jiuNCqfM26p1RlThuvntbzgj_-s&export=download
1JhGfD5x6Dqz1_5orPGJDpaSF57t7Svsu,158 - Capitolo 40 - 2 novembre 1551.mp3,Marco Meacci,2019-03-07T00:00:15.576Z,8871716,https://drive.google.com/uc?id=1JhGfD5x6Dqz1_5orPGJDpaSF57t7Svsu&export=download
1099Vt6yEo1HQV77obdErTGNsq6qjutnJ,159 - Capitolo 41 - 3 novembre 1551.mp3,Marco Meacci,2019-03-07T00:04:21.902Z,17001440,https://drive.google.com/uc?id=1099Vt6yEo1HQV77obdErTGNsq6qjutnJ&export=download
1zyPounn5r33VUnQTiEQNPf-Hbxlinnfw,160 - Capitolo 42 - 3 novembre 1551.mp3,Marco Meacci,2019-03-07T00:08:57.624Z,17907993,https://drive.google.com/uc?id=1zyPounn5r33VUnQTiEQNPf-Hbxlinnfw&export=download
1DQSJPVzYmokOu85ouaMLOjhT4XDbx6Tq,161 - Capitolo 43 - 5 novembre 1551.mp3,Marco Meacci,2019-03-07T00:10:55.194Z,8258987,https://drive.google.com/uc?id=1DQSJPVzYmokOu85ouaMLOjhT4XDbx6Tq&export=download
13vYIOL1YThRfQNGFlOvqoDhPVWQ_wEMS,162 - Capitolo 44 - 5 novembre 1551.mp3,Marco Meacci,2019-03-07T00:11:34.014Z,2761152,https://drive.google.com/uc?id=13vYIOL1YThRfQNGFlOvqoDhPVWQ_wEMS&export=download
1fcixDEZvl2TaptXcIWgwhsbOCYx8CHoI,163 - Capitolo 45 - 9 novembre 1551.mp3,Marco Meacci,2019-03-07T00:13:54.256Z,10512205,https://drive.google.com/uc?id=1fcixDEZvl2TaptXcIWgwhsbOCYx8CHoI&export=download
1voMGINQOKeloiB7CjwKPc6d5Kw9F-N_o,164 - Epilogo - Natale 1555.mp3,Marco Meacci,2019-03-07T00:16:14.634Z,10678963,https://drive.google.com/uc?id=1voMGINQOKeloiB7CjwKPc6d5Kw9F-N_o&export=download
